TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Pou2f2	0.026252577586161643	0.004795100372815048	0.07713114348161662	0.028467876526265944	0.0027958971449352104	0.0	0.01908471505666103	0.022042395718230322	0.033009001516222575	0.006758458928759113	0.047023687068826	0.05552423390945794	0.021228939119211802	0.006799066205009229	0.08439628505202901	0.03595861033937184	0.06912967543826437	0.0008278145695364237	0.03145205753191436	0.0016556291390728475	0.0092683068662582	0.021086507660078198	0.03140150190697034	0.03788863322806964	0.009082068509212338	0.018898082878860196	0.018764178666112928	0.041262733570951525	0.06545978051854187	0.0031394712337422005	0.0024834437086092716	0.022707156335734252	0.03628631735943515	0.05800208979113483	0.02718713281068701	0.07090756441660218	0.0008278145695364237	0.023645747774173713	0.004804343503970929	0.07118408471280535	0.0521208915266415	0.02211811117522081	0.05027775580951155	0.02394671956254565	0.0	0.031958872019846596	0.02498280555142985	0.014003982117277724	0.047249663307122235	0.0	0.043529140577058804	0.018708546191675383	0.06093378514277672	0.047674387439148404	0.017204360666928445	0.014740690538536062	0.04901346221873144	0.04041266418852756	0	0.03452529251495067	0.03470930709832295	0.04575887555859337	0.022728134204032018	0.0008278145695364237	0.023474817641839726	0.017245927863776354	0.030779756454605327	0.006516774629837924	0.039708969053666575	0.06870785379005821	0.02273209679542457	0.02395491907159484	0.07298889620497262	0.019375730421613432	0.0008278145695364237	0.05175864267280796	0.021940057734094714	0.011272663132595019	0.0008278145695364237	0.03660146063192855	0.012424808432435376	0.05188864224637659	0.050843044842482164	0.07194683745331175	0.02468783102936768	0.04553137647336401	0.054521845859030846	0.035180594650212796	0.03924210905763958	0.007281180965301132	0.014245130626961672	0.052026785279377444	0.01807798742344916	0.02150009089003709
Prdm16	0.008583022546646142	0.0	0.02554511381645198	0.005718748330212296	0.0016556291390728475	0.0	0.006584184367875434	0.004437261240500738	0.009728459271016496	0.009723678720093797	0.01919305025802359	0.019487933238379065	0.006620300264252732	0.0020437314994333684	0.016706549797054226	0.013000295346208203	0.01989445471351412	0.0	0.009125769397042663	0.0008278145695364237	0.00445039885756869	0.004294640353007713	0.010903180171007129	0.012211298004879247	0.0012692241605232473	0.00757293220283977	0.014896591168558418	0.005908394422214969	0.01837155371439552	0.0008278145695364237	0.0	0.009746026551860666	0.012097289792479819	0.019891610352636233	0.013934250731096267	0.010703648316976577	0.0008278145695364237	0.009118126431095393	0.003924645408742012	0.025605491537853544	0.011101252171643605	0.003315699930036955	0.005670485647093345	0.0077500836567701145	0.0	0.008846314182726153	0.009647038841421832	0.005006265865679309	0.01324322759595291	0.0	0.010489353601122716	0.008791805081908969	0.016911289567476756	0.017659516181125774	0.01052702100512857	0.006850684424182073	0.019749930914603208	0.013222786229427913	0.004598997024454679	0	0.008332662690907298	0.011764279213433667	0.010371098749681352	0.0	0.003410691013161203	0.003572135744156577	0.008608845670779916	0.003375410874942814	0.018202085156465275	0.02374410326374448	0.004218804085343534	0.004741725695502959	0.014472892073543462	0.0044413118909138296	0.0	0.018774291912600147	0.009130259721604478	0.005472904232776842	0.0008278145695364237	0.0032959692231998424	0.011776027774205161	0.012623918697607957	0.016140785303826222	0.016059393967648883	0.004915492063586664	0.007005828767583082	0.007206638311011732	0.011031148993928186	0.010901365757870042	0.0012838518655419668	0.0016117707190768428	0.011760835822226288	0.005121244860150732	0.004514798172563781
Rel	0.02166486839161851	0.0031394712337422005	0.05981884067562303	0.014653452894941868	0.0	0.0	0.012089953394358742	0.024523791329727623	0.03330047308193461	0.007551086475228677	0.04226685285339362	0.050941375387891376	0.014502836174163711	0.0068925936154386365	0.05701037302622438	0.03602300222286562	0.06485620339599389	0.0008278145695364237	0.026262858453008617	0.0024834437086092716	0.009943798730659151	0.01858294520734311	0.029542451847396876	0.02650076150713471	0.005079919616517337	0.016807138836749207	0.021124090793426656	0.038163783443152764	0.04102535574484073	0.0031394712337422005	0.0008278145695364237	0.013472211320749898	0.020083354599516278	0.04530749378518397	0.02205303357710306	0.05274792032254512	0.0	0.017364220247323953	0.0037054665919331238	0.05022938577254636	0.03493001240259845	0.01581235455342751	0.031505508590546905	0.015086463571747151	0.0016556291390728475	0.029063308279525364	0.016394443274099845	0.01821821148732855	0.03674428448669505	0.0	0.03422440122741396	0.017541200884260606	0.041608558041993315	0.03532000492651007	0.018175595421441294	0.01598281353916446	0.03235428618468186	0.02806019102818474	0.01900565378072433	0.02007270493948109	0	0.03132118209487937	0.01610433645585268	0.0016556291390728475	0.011521394202802099	0.014878243312236241	0.029303379619499432	0.005904744623733535	0.018916686785497648	0.042033175650336915	0.02210664680591036	0.025152108623181357	0.06462798164102468	0.020666879212492467	0.0	0.03769655844821037	0.018392288778069754	0.013476744562710115	0.0008278145695364237	0.026094502696112923	0.0060443924789659815	0.039607742814814204	0.034056724742333636	0.049470986545744604	0.013290451674042286	0.02621539053505874	0.03598356230921981	0.03477773488987615	0.02757975106571599	0.005875422358690181	0.01089528626109896	0.036636325926015186	0.013958664021438366	0.015508842686548436
Rfx3	0.007894660797319921	0.0008278145695364237	0.028082248747821087	0.010697221817696265	0.0	0.0	0.0067356570582435505	0.0071835674095928675	0.014288070301411807	0.0020779954790715984	0.025053818540409802	0.020199305430740975	0.0065715655453226695	0.002858271101610168	0.0369928881275245	0.02634521152740178	0.023858481368645722	0.0008278145695364237	0.010284951067768725	0.0	0.004981646514133055	0.007141660964719355	0.011782582920843743	0.009233199923006285	0.0019350949458944203	0.0064307118897574825	0.011921341538453678	0.011371834097065032	0.02209000722875252	0.002311656664205777	0.0	0.017558154273301117	0.008619654452211873	0.024524200909285653	0.00805150220285367	0.026699235651050684	0.0	0.007682182830861006	0.005342003187425624	0.029361007257838277	0.011466838259744028	0.00455491035437668	0.010148786580022775	0.01181072340025677	0.0008278145695364237	0.007331923802032324	0.007178518546813888	0.008501140428849646	0.013812962843999091	0.0	0.012211819334654973	0.009475974286199399	0.02002781851225335	0.01705838278462809	0.008183831640637284	0.006558447902887619	0.012807549449276817	0.00699034499510371	0.004342790932487018	0.011106975411195881	0.010839664764403687	0	0.020542454502070637	0.0	0.009802213740614798	0.00855275410352537	0.007644372195062348	0.0024094343774208357	0.01819235688937443	0.02335354416120305	0.0065681044205141625	0.009816060603123823	0.027238908297163775	0.004718023051298921	0.0	0.019639639809644255	0.012080602074260717	0.0019464389697223415	0.0	0.0046589555639766165	0.0050055783215458925	0.014607562233726798	0.00940581967753533	0.01330957719413782	0.004374126381697217	0.010295656022760863	0.01592771434487115	0.021432668926316647	0.01031285462644644	0.005179516374820098	0.0051019012853137724	0.01676619008187248	0.007072930383128869	0.004601821892552131
Rora	0.003664825967488145	0.002311656664205777	0.016799091313166675	0.0039626686453219755	0.0008278145695364237	0.0	0.007709825060182842	0.006603261882343664	0.011921873666703523	0.004181518938653981	0.014517505748062078	0.014145178605342337	0.001913642961968511	0.00044501419735466384	0.013257863547058718	0.00856370372446389	0.014234858443145941	0.0	0.0137015591217077	0.0	0.0036383149575463848	0.0023133094565547015	0.008529494311621052	0.009388046777831102	0.0055330332586922566	0.007049649557330035	0.013199509218147547	0.004673749208846687	0.016271197718992794	0.0	0.0	0.004800631779696139	0.01012518168060674	0.017309549619708417	0.006026403675862541	0.010434494049239608	0.0008278145695364237	0.006258099129147882	0.007284295803453076	0.016715527820916176	0.014233713309370673	0.0026779637803290776	0.005103909404297639	0.004472277339122466	0.0	0.0004060552933429504	0.004746097919012542	0.002218258681048787	0.009688370000744802	0.0	0.004587893370131525	0.002770758175272589	0.011690711845593815	0.007680271486388586	0.015490470611224412	0.006608639273436242	0.012187542703461476	0.009882739916841816	0.005562098003706334	0.006592070246134067	0.011163072388480197	0.013477013747285792	0	0.0	0.0020928523532407154	0.007423234332900942	0.0050648711574433816	0.0016832163846123357	0.016899329120702685	0.009522264141850692	0.004472915908360968	0.006344127256128945	0.021328333556492905	0.0019680825753987867	0.0	0.013053030968980514	0.010541654614287303	0.00025257575072828975	0.0	0.002262518347814785	0.011512062271290431	0.01542415094747593	0.009293987123922478	0.013097341731869664	0.007797422729247178	0.012802645042556408	0.006152112851180674	0.012335295073319734	0.012005109130930397	0.005951985968273487	0.0005715321953397893	0.017049494094046096	0.00604334917529542	0.0004653683650923747
Runx1	0.02647358424642977	0.004795100372815048	0.08800239297041566	0.031494000966880625	0.0029676841893387057	0.0	0.025362979832697554	0.025085408726061142	0.03757794645601359	0.011230656181715312	0.06520068831956818	0.06506152145915364	0.019579999673066895	0.007684774472688266	0.08257989285068952	0.03813761829691571	0.08994361192255013	0.0008278145695364237	0.033424367967473945	0.0016556291390728475	0.01740798568064886	0.018853502607320202	0.042552349844096324	0.05041425435707277	0.009241833288293885	0.0233746857961501	0.020474653935518526	0.05019677350774645	0.06551224543238104	0.007692451366192533	0.0024834437086092716	0.02367999247208338	0.04012935974885718	0.07808257390610086	0.0384649375408429	0.07404759510467186	0.0	0.026968299849545862	0.005614309958921251	0.07877502503131455	0.056705045975811746	0.022535818190200334	0.04983774881975603	0.03140884739777239	0.0008278145695364237	0.03229548896900242	0.02155210965588655	0.022272865339047286	0.04862618205766659	0.0	0.048689171994915056	0.026672684852359345	0.056212334518242854	0.05432525882809342	0.027653651488677503	0.015508789343931604	0.052692636692075794	0.04200109066993374	0.0357957266830779	0.03440835635268683	0.051409595660361726	0.055731447554522105	0.025610535171922393	0	0.020810931964521787	0.027592383887184223	0.03442469789537021	0.005350448864114983	0.04254468513945069	0.06826171399172694	0.022388127923065593	0.03712329998804319	0.0877212262249352	0.019386618697429768	0.0	0.06592016624975955	0.022490487893280262	0.014095417561446246	0.0	0.03181335916223127	0.015167544651354038	0.065317574287812	0.06241089121018145	0.08029860278395436	0.033959486965248066	0.04697434299702088	0.07048559758367674	0.048592641108313975	0.03881788825864971	0.011907975508846267	0.021250069201140018	0.06181044963497829	0.016645694342403778	0.022261511687642257
Runx2	0.0015028387247680108	0.0	0.0072724238702779965	0.0035064029128638223	0.0	0.0	0.0016460057471368694	0.0006286133588835518	0.006820429329212408	0.006981400573737504	0.003806335940486191	0.005225981782149059	0.001170323722225226	0.00015508027439332852	0.007678055402007009	0.006360653822262525	0.0102235175626605	0.0	0.007125303749009146	0.0	0.002609054411411309	0.004109558309194115	0.002739730744997779	0.005679518875759176	0.001720473448201886	0.0019250179085224684	0.0057088654003438185	0.0029268078974181056	0.004567668117911052	0.0	0.0	0.0028714545258191186	0.0010547986765073816	0.007107042138772805	0.004162160616927218	0.008137857177711235	0.0	0.0029021244077855877	0.001423632535729628	0.011323397279842471	0.004735813024772674	0.0026522178796240443	0.005009836498500609	0.0016807152522148748	0.0	0.00395172918690992	0.0009313862567701149	0.0020349180886624595	0.006097718048171885	0.0	0.0009398164189555128	0.0023435504860131622	0.005992565991638617	0.0022365170605294147	0.01270566893661134	0.0005656757232434671	0.0026024578946722437	0.002344153159135848	0.0009928574883850138	0.008203985505870518	0.0016233967960132282	0.01212030395836456	0.0033532572960255622	0.0	0	0.001710087397008883	0.0013061214719531941	0.0032841815582849254	0.0026418107657634506	0.006844390033834187	0.0037029984541123535	0.003582264416754148	0.003049036629880525	0.0001508807850166723	0.0	0.0025979530306538662	0.008378957904314248	0.000982879260849155	0.0	0.0003201193626310428	0.0008278145695364237	0.009871671266123677	0.002396288499197161	0.00793991566254394	0.003832960273784926	0.0027660717697580097	0.00603568080575658	0.005111576756113379	0.007364474899449143	0.003690868310310484	0.0010020409811118227	0.008367215276786114	0.0022593613759536485	0.0024875582823508787
Satb1	0.016722701783803914	0.0023116566642057764	0.06011691695915112	0.02763221103761171	0.0019680825753987867	0.0	0.014142501936356968	0.026833478336057943	0.03383008982459366	0.007320858635600482	0.03978673511938911	0.052671168334749184	0.015597162093653652	0.00641405712445095	0.06685682072453333	0.04001137695151776	0.06863357053168248	0.0008278145695364237	0.02135817167737593	0.0008278145695364237	0.007288938569329265	0.01464597727552078	0.025789417389474524	0.04002008438343778	0.009434785474836718	0.018249169925410046	0.01871378206869819	0.04198155397789591	0.04513446145260414	0.004795100372815048	0.0008278145695364237	0.018515841653763753	0.022620230942342855	0.058437379138375066	0.014531148172235204	0.054770718064185174	0.0008278145695364237	0.019329405407188513	0.0032945773074765437	0.04693118841330781	0.03435831793284642	0.016562416136847176	0.03803087717054098	0.022425700165802583	0.0008278145695364237	0.023280816441014	0.023378739727866995	0.01925552807872449	0.05392610103640785	0.0	0.03283926504278628	0.021277777904980685	0.0468943465035426	0.0345452264024074	0.0191999192957356	0.011054551327125175	0.03980481661142448	0.029757822461681484	0.016177162349129307	0.01895784973793185	0.027045709750458332	0.03222403416038788	0.020760461025314522	0.0008278145695364237	0.017373702628354804	0	0.02798267409355615	0.0046535372770694135	0.033882524994097815	0.052772049362926905	0.017413887604126915	0.02156539895100862	0.06458426262817671	0.015611352315219358	0.0008278145695364237	0.04710213811652023	0.024593646605910964	0.010017706595351112	0.0008278145695364237	0.0209879122902748	0.004263553964521902	0.040611178004978106	0.038421493995998555	0.04597893766988507	0.01617621922430669	0.03548971362519489	0.03454093802021708	0.03240657796168106	0.02760983730778327	0.009851097209582228	0.0074126021214359706	0.04165464048407397	0.019117702888764392	0.013835736948761423
Smad7	0.026158294496932077	0.005622914942351473	0.06553997222804661	0.02520698614260254	0.0008278145695364237	0.0	0.018672780910475358	0.02017816403070641	0.028980841167976314	0.007375094690008161	0.05407168586072501	0.049672293545904335	0.017775431259508243	0.007888548664089865	0.05902356075937935	0.04289691767382323	0.06322599552805476	0.0	0.032436902141254144	0.0024834437086092716	0.010351094193338692	0.018823598114101864	0.029630179956350793	0.04587343726786746	0.006570145880363022	0.01641979686048119	0.024290539854464693	0.028199107724588827	0.050598164201679036	0.007864238410596028	0.0024834437086092716	0.0247496726012062	0.03134868119368794	0.05578547834722358	0.0294556956492987	0.06021386082856118	0.0	0.018635442224873032	0.00857563745606077	0.05558846528172782	0.03443276120616388	0.019574006539224916	0.033747412158066196	0.017221269881434027	0.0008278145695364237	0.022075777438064777	0.019861507849434534	0.02145366922109259	0.043298590764485306	0.0	0.036751097826647816	0.025453399322868525	0.04303380349464596	0.04308030310743777	0.024461984035992763	0.015332786179597166	0.05001458702246084	0.034466277813085186	0.027220870154304366	0.031368069993483016	0.03323766985390965	0.036760052066835566	0.02463731505449259	0.0008278145695364237	0.01686598901560274	0.01785229972985388	0	0.008166005016482205	0.030005695546262607	0.061237739790425946	0.013845925938146908	0.020606009121484165	0.07128966288068325	0.013535071765823393	0.0	0.05392276549114719	0.019519953064979677	0.011519674824067334	0.0008278145695364237	0.026703073213017	0.010497327760788818	0.045568146806567685	0.03511591634020204	0.06006296850243403	0.018903036532540596	0.0397046231844768	0.04597100634853497	0.03594393005283865	0.029941263677648582	0.010033503456732923	0.016115071662102624	0.046506189272607926	0.02873518803850478	0.014021396934281954
Sox5	0.0	0.0008278145695364237	0.003162608070005475	0.0020266277046941464	0.0	0.0	0.00033322958778046464	0.00028713306764554044	0.000406564590544631	0.008640283987753256	0.003490913972395983	0.0002308473023566919	0.0	6.0985228518526265e-05	0.0012173739764294812	0.0017290940450716576	0.0003231415145771443	0.0	0.0026048024304050565	0.0	0.0002195048101481955	0.0	0.0024761559073384217	0.0058947426474491565	0.0005856943291717068	0.00018707850350097705	0.00021914303095424572	0.0007507372480202967	0.0031825361727688983	0.0	0.0	0.00037467691637560816	0.0	0.0024955014093257268	0.003486803648152121	0.0011774969944750241	0.0	0.0001274390371288672	3.99961390582906e-05	0.005465161479180941	0.0008278145695364237	0.00017871957845891565	0.0008292617745471235	0.002186633675607786	0.0	0.0008278145695364237	0.00272049794890773	0.0004211636837859957	0.0038793582164059876	0.0	0.0011194159265599758	0.001825267444005313	0.003891788772883735	0.004069230055800692	0.0033663362533663008	0.00241758341735411	0.003020489588543772	0.0	0.0016023595790841413	0.0003636730792065466	0.0032597088394761887	0.000715211223143009	0.007156518722535998	0.0	0.00028714981973994264	0.0016382518145276954	0.0	0	0.00017302122491387275	0.0030379062974140226	0.0	0.002101330959044218	0.0035606623545368734	0.0	0.0	0.003765107714083823	0.0011585414330306419	0.0	0.0	0.0	0.00010645726260498782	0.003996321449549027	-0.00017178704440349495	0.0016229300420606727	0.0008278145695364237	0.0	-0.00011798724170975216	0.0024822402854670464	0.002102234582251258	8.851127453241487e-05	0.0	0.001410319447013807	0.002144400055629243	0.0
Sox6	0.003592591061990584	0.0	0.020145251792188807	0.00845935055238044	0.001140268005862363	0.0	0.006376720072509515	0.006356401810812065	0.009327604498526288	0.005645382937598828	0.010605566086507149	0.01222368165370995	0.0017270199010109917	0.001723289754094673	0.010966964279536844	0.013124687205780462	0.014021607775574147	0.0	0.011768029290859358	0.0008278145695364237	0.004511267889214587	0.0008278145695364237	0.013034572544013428	0.016406387645881843	0.004266168475985663	0.009804525404962777	0.011172208499393165	0.007503035708102078	0.027980837496028935	0.003896952607317402	0.0008278145695364237	0.0138314911679491	0.004884848726509506	0.02105757045510898	0.013962065960156752	0.013906895535096478	0.0	0.006996169003058461	0.00660463431571704	0.02589634558421109	0.010379937652450403	0.010062547757294805	0.008392991939010098	0.011992814161126712	0.0	0.0015448770897911485	0.006618899132683677	0.0012384765631177623	0.010741942526968572	0.0	0.007337301434189243	0.008834996206192469	0.017181451421940917	0.02153964151018307	0.007772411668284954	0.005523538486264501	0.012076107347590735	0.009000314571011803	0.005066551996931475	0.009672763689226349	0.017957179595056803	0.013003607565304545	0.009438723697236745	0.0008278145695364237	0.008433554756299264	0.008151635585594345	0.007927827481002344	0.0038786440335507395	0	0.0140729140633003	0.000619227432365941	0.007140401063922603	0.01714244147334589	0.0008278145695364237	0.0	0.016122974793172342	0.008462782235349632	0.0	0.0	0.0020970703450670838	0.004028094193167806	0.017360176573869533	0.006903125114650991	0.01285750440948854	0.00790486094779239	0.010841928623287036	0.009043175956478905	0.009676916018946238	0.012362842204980936	0.00809771975458312	0.00039445125851069455	0.026093093967217987	0.006643998099743298	0.0011168590376429467
Sp4	0.009709324334582624	0.0008278145695364237	0.0245263277200058	0.01453996689626161	0.0008278145695364237	0.0	0.011410195057024149	0.008835459201779288	0.015045869789735595	0.0031682902832293313	0.024334466999787766	0.025201973323488922	0.004747305512827343	0.005963302569570987	0.027964772453739403	0.018444313368501827	0.03369282663016689	0.0	0.020745096050145673	0.0008278145695364237	0.004309319289228807	0.004595803014802945	0.016061624017759624	0.026699437110394283	0.0017555043424287134	0.006384260282089295	0.007657603571064655	0.012865325754490018	0.020439717557001115	0.0031394712337422005	0.0008278145695364237	0.013602566447477687	0.014053646153879409	0.02413419826921727	0.01292483837810443	0.024198251586179626	0.0008278145695364237	0.009972406239366573	0.003897234855574973	0.023640458609575064	0.013595003997958714	0.009079467010158371	0.017506000322282948	0.009301757664300659	0.0	0.010538767892881665	0.009392238859220713	0.009844805269960824	0.025352568256912834	0.0	0.016082837920044214	0.011231433975374254	0.02552579727676745	0.016674650202318928	0.011578681801191502	0.011854616275333437	0.021813540279078315	0.01466226692247854	0.010336439305038862	0.015091346116830282	0.019460161742082434	0.03176581115170226	0.010508083174810655	0.0	0.00805025698115665	0.014648314371064768	0.012544396683858986	0.005814205106129662	0.01648245723928127	0	0.00990078527892578	0.016244936962506295	0.032679336095838375	0.0023594385718834336	0.0	0.021075779538785748	0.005083601977706711	0.0010848519702973923	0.0	0.010862807452297112	0.006504877432766452	0.01882626059285263	0.0194518877393268	0.030932956833663646	0.00923100587249858	0.020786623064362433	0.02281199458642388	0.013145597619681575	0.018135670320788035	0.001705753580651267	0.006424519458256248	0.03535146301627918	0.01573156108181705	0.004776525475163655
Spi1	0.02287604762373707	0.004795100372815048	0.07169987858388943	0.02783305511247867	0.003623711714471635	0.0	0.023245955558284927	0.014134027681435495	0.021545109848850053	0.008731601060482937	0.058699146763639555	0.05776040236430636	0.015097856143470308	0.008637090807822451	0.07285070928821884	0.03217944439081132	0.07005635545797138	0.0	0.030186847543243932	0.0016556291390728475	0.0156165215325003	0.004662198378047119	0.04511679768741881	0.04542336864254119	0.004701383419222188	0.01781852984386962	0.017507306110457903	0.030403861472444636	0.061342287096174994	0.005380794701986756	0.0024834437086092716	0.02422354113336273	0.02601983088392139	0.0677391998910414	0.02909841891631544	0.0714774201991032	0.0	0.027563057370560157	0.008748277769472634	0.06843195394688982	0.04246097088942483	0.016800604124156234	0.04018647568152508	0.029853629469337332	0.0	0.022708139481851713	0.02339727757839255	0.021580620322190498	0.04877196508111754	0.0	0.03774231949857851	0.03212553426265623	0.03898994781142279	0.049939461134309186	0.02246646110372573	0.013852621285184916	0.057707341920386956	0.04304052627800436	0.02372820107030936	0.03566008588971294	0.0527971853810502	0.052263423574397824	0.02897073088487678	0.0008278145695364237	0.017985401695464066	0.028320348015255768	0.02807691071414054	0.004908776613514298	0.040409077604099536	0.07194000215482231	0	0.028994374439011934	0.0665762947286025	0.007429424866440994	0.0	0.054423270261006705	0.014551965906089275	0.004469300617012451	0.0008278145695364237	0.019960904780326087	0.014445138284034405	0.05669552615624078	0.05298935222481875	0.05965643918137679	0.028473606387768597	0.042560465757795464	0.054418618700996894	0.037487630671610116	0.03324600257307987	0.008290071005618453	0.014372698449309718	0.04946688426458832	0.025975647309147178	0.006326822704883153
Stat1	0.021233418581854346	0.005794701986754967	0.06575258894270097	0.023377258209186163	0.0027958971449352104	0.0	0.01684534452058125	0.023447160692638434	0.037598747526672964	0.007537067618629881	0.04837301956421804	0.04725363354184937	0.014974818843986657	0.006798479358110198	0.060380281844506625	0.035051654483423365	0.05848215770987893	0.0008278145695364237	0.03436884104668749	0.0024834437086092716	0.0093288571888793	0.014709668110185047	0.023545977371111707	0.039482389027036914	0.009857518774989608	0.015467938689195453	0.019265298218654	0.034909668178123826	0.051125759588315674	0.00934808050526538	0.0008278145695364237	0.026270107692266627	0.031001237681610904	0.049118370674645084	0.032123230722741265	0.0676458847791459	0.0008278145695364237	0.020408228293835425	0.008258118643389146	0.05838474437072239	0.04541744823169565	0.020013147938203447	0.03691036592761597	0.022480694888700078	0.0016556291390728475	0.032577523744979714	0.017333121220196566	0.011469202197537779	0.04879080589983943	0.0	0.04248125780917965	0.027614096948138395	0.047767237897018415	0.04639511375804256	0.02024979829098039	0.014702394931521933	0.04616664679366167	0.037524802617708256	0.01995447520563625	0.025835903236158655	0.033937789524956914	0.04000206863550965	0.017883163196352164	0.0016556291390728475	0.01086927992885773	0.01599581271176834	0.025081989497159465	0.005514813318210569	0.0326964244463401	0.06601962578667321	0.019481782822187464	0	0.06145563622009308	0.017082380041501	0.0008278145695364237	0.04920396502838759	0.029330836577298628	0.015075333531244904	0.0	0.028688905742588824	0.012343261854921085	0.05074219102154216	0.030945043451722668	0.0718249251690438	0.017242452391188143	0.037465384134775924	0.0566843934057336	0.03051893748601285	0.03212735449258145	0.011050952506300338	0.01840663166328312	0.04490690906509192	0.023352270566087633	0.017872804346719395
Stat4	0.016612621016759928	0.0031394712337422005	0.04470082293846727	0.02440740616353507	0.000312453436325939	0.0	0.011252262317086075	0.01607194348904378	0.019807685381145645	0.008563386976871598	0.03290017923786392	0.02986064061419222	0.005837267027176296	0.012367997494500033	0.04335911365740748	0.028029487009495174	0.042493217472875336	0.0	0.023585748939430308	0.0016556291390728475	0.007585154207709354	0.00985635938607386	0.020730493031051136	0.030604919261888425	0.0031251849086301646	0.017563326101445054	0.01422569201401918	0.01983805580476687	0.026962179156942462	0.0058650351827161905	0.0008278145695364237	0.017603314460125218	0.02410151566332909	0.04798985201091501	0.020267822787592198	0.035650266225888266	0.0	0.01451247111197962	0.008581666562805788	0.047704138799525245	0.036152420244596084	0.010147137770651033	0.01947445583879653	0.015762418871449947	0.0	0.009102650158740223	0.014326160760502147	0.0159677108255296	0.026972113461662277	0.0	0.026108594265379106	0.017608273774208275	0.04080102000035972	0.03274046926128894	0.014587790541404992	0.00895284424326023	0.027931720314380407	0.031725131822860526	0.015281693067609422	0.01979294301289761	0.024254474386533758	0.027080605905726158	0.013324471594471128	0.0	0.014010214861906761	0.01230785459625092	0.013420290583847484	0.005337935007482709	0.03513551135134898	0.04404971257883677	0.015332636505066145	0.012250087968825676	0	0.007833630882582801	0.0008278145695364237	0.03579595363066372	0.013724482368724679	0.004372301028185827	0.0	0.017345470373612278	0.009054145108179484	0.03479964055148536	0.027086778567157254	0.035952753760719075	0.0206388512772619	0.024845865913497286	0.027295526285400214	0.016122369869785637	0.02199769239373468	0.004306346861414507	0.010568913060732172	0.038652276914500905	0.011527464448640263	0.005967122654320549
Tal1	0.02313702904458986	0.004795100372815048	0.06879129162319927	0.029752079999632166	0.005279340853544483	0.0	0.029090745011672647	0.020707341534990945	0.0354994858552076	0.007718324788163379	0.057466335628971806	0.05279479584234511	0.01448128315175539	0.006440811432192341	0.06485666185879169	0.03453549788584288	0.07772281655296374	0.0	0.030930962631469425	0.0016556291390728475	0.013084367414489997	0.012601776666611875	0.039214945219760884	0.04335440474904792	0.007851895050921242	0.02212655625105825	0.017075836406852563	0.035434298211793155	0.052451201064827715	0.006864636796656108	0.0008278145695364237	0.018758800397930327	0.028003591641067416	0.060686767839063675	0.02822958998225756	0.07237155286076359	0.0008278145695364237	0.026015761329233597	0.009039454274064393	0.0602640138126922	0.05024995025043145	0.018553468150215274	0.04416535894462867	0.028063736343279456	0.0016556291390728475	0.018053624510106784	0.026107296660223135	0.017129695353456806	0.03923749670086937	0.0	0.04179508217904549	0.021987134716585803	0.050817244357564025	0.048314892568165776	0.02915021330730635	0.016354747098119068	0.047835719055194036	0.04070654247432448	0.028121519501426943	0.031223478914777263	0.043744064973573506	0.0491665231971214	0.020198387479720123	0.0008278145695364237	0.01402944144637876	0.028861162067612616	0.02455792249455325	0.009699128059646333	0.04006232314441372	0.06950795480902532	0.011735591312567586	0.03097217389282405	0.08254214021788307	0	0.0008278145695364237	0.054128022170151946	0.027054031869975223	0.007553230906161976	0.0008278145695364237	0.02499034965019685	0.02141007328044221	0.050923287448827445	0.0619337291960204	0.06281176807255563	0.023785509129840326	0.04027727043059998	0.05797198473453352	0.04368762672675347	0.03556268707394072	0.008320049414376396	0.01684446123627389	0.040940995364372214	0.02171687581126597	0.014945712040123014
