TE	Klf7	Fev	Nr5a2	Pbx1	Atf3	Creb1	Foxo3	Arid5b	Tcf3	Nfic	Nfyb	Hmga2	Hsf2	Ddit3	Meis1	Stat3	Patz1	Xbp1	Trp53	Hnf1b	Sox9	Hbp1	Etv1	Yy1	Isl1	Irx2	Vdr	Srebf2	Sp1	Bbx	Hes1	Zfp148	Ets2	Satb1	Pknox1	Crem	Nr3c1	Zeb1	Gata6	Tcf4	Rfx3	Mxi1	Tcf7l2	Lmx1b	Pbx3	Nr6a1	Nr4a2	Neurod1	Ehf	Meis2	Gabpb1	Ovol2	Nkx2-2	E2f1	Nfatc2	Pax6	Gabpb2	Foxo1	Plag1	Nfib	Bach2	Nfia	Mnx1	Nkx6-1	Pdx1	Pax4	Foxp1	Sox5	Nrf1	Foxa3	Fosb	Usf2	Mef2a	Zfp143	Nr2f6	Nfix	Cbfb	Zfhx3	Tcf12	Arx
Sox5	0.0053674116028315216	0.0004333304096918954	0.006615250833412005	0.01230881391440337	0.006344246377492167	0.025266110969739252	0.008864602761835486	0.010951186630741683	0.0	0.01808504242638703	0.00916221405656668	0.014215128075257476	0.010897543044300344	0.023647531891325634	0.013264058057712531	0.004985975463596335	0.016429687954861133	0.0007945967421533572	0.0	0.013115825618252329	0.007924984887612582	0.0	0.003932309076157541	0.0	0.0016515588632570227	0.0015671490366329353	0.009197846668541306	0.013389076348735528	0.009317716126096921	0.0022188965040608488	0.005059971115500118	0.00874694953093836	0.018289982414444742	0.011736478236129411	0.023175513849685747	0.0130609757662132	0.01500104619464694	0.002532802264383203	0.009189800534644535	0.012187343635264922	0.015755276821690232	0.012101222310890095	0.013372597006648248	0.014308031329247257	0.013753982558354326	0.004331754192301029	0.009173684524820981	0.010990888307776548	0.0003828345393671714	0.0019189809291051598	0.013814769424094323	0.013956338952093937	0.015505193602552423	0.0033507806458721126	0.007245333883780629	0.002216630288744579	0.017210921080977066	0.013338570764547695	0.006461812628814955	0.007919439295352203	0.0071418415490417135	0.005044686528348186	0.00820964800565793	0.0	0.001094512317109046	0.007571087644654085	0.005210755659214927	0	0.016494785143268246	0.003463176236701548	0.011253573779496233	0.0	0.013392384257364701	0.013683098985701879	0.004501841308808062	0.004852969465047051	0.0023837902264600714	0.008248662358739074	0.014724170995833645	0.001780495133204129
Nrf1	0.004535175804242687	0.0026818170642665846	0.014189878029686374	0.027492769444018125	0.009158235420686452	0.030327113352671155	0.02645980109087488	0.018306254494425696	0.0015891934843067143	0.015717488868203972	0.008900977462692278	0.030078963075123814	0.028419727133588604	0.024313743062965576	0.009699642550397876	0.010703520900636825	0.02355538483767485	0.0	0.0015891934843067143	0.0274244634313453	0.015492589442588316	9.597732228294288e-05	0.008938968608234095	0.0	0.004261050169073387	0.013127809069300929	0.014542229708550227	0.02096683404817582	0.01680726096384301	0.005502433455387986	0.015879377904506525	0.011400764445563294	0.026785721158202963	0.011274319361580454	0.029929356951331053	0.02270429160258166	0.016415811181020156	0.00548658265040993	0.021661128685624507	0.02221586821218637	0.02771021718596138	0.029815722742388546	0.018876818326742057	0.017335602132991297	0.017423083742568915	0.01455468727014779	0.017285255640325497	0.02588910592681484	0.004289491606660835	0.004639678945217576	0.03672369752293528	0.01781132015953399	0.028915830273233873	0.014067318031776127	0.014777419065501573	0.0024185622812208487	0.025190154509057257	0.018051252110064538	0.015352786590940533	0.013689088368785487	0.0043278120865232585	0.01576541458616998	0.008995687333428927	0.0	0.0023643547337039534	0.014289019615998549	0.010672889902203442	0.005264971024296393	0	0.009139876587079217	0.015196377999742466	0.0	0.025843490796522803	0.019238824549998826	0.00952133333126112	0.0023888721784534636	0.0004946811671976683	0.024154306241438175	0.02574706034492569	0.012022989826564048
Foxa3	0.026906606272601816	0.005839242732063107	0.03175226230396433	0.06166356804563721	0.028361120669843445	0.08732082782010095	0.07469489243919704	0.051616142457601245	0.007945967421533572	0.06495416973087277	0.04332638233604823	0.07698770605964815	0.06893900416783891	0.07640288361766323	0.05750551778654329	0.038473083415804424	0.07635165159209839	0.0023837902264600714	0.0	0.07750284249006159	0.04732911327562637	0.002440091160141554	0.017420801285294094	0.0	0.007238331766176859	0.023005421035131667	0.04259929141787185	0.06866004285256944	0.04631991051266177	0.022459008745721414	0.03820746535912326	0.04900033670344173	0.07822264814117441	0.04363963190546443	0.06699389391362097	0.07176929817906083	0.048227759666358665	0.012099704699792362	0.05255639915738059	0.0783693816974122	0.08492997421931933	0.08200696531493608	0.06295617117044817	0.045807769054955774	0.05749349985716069	0.031607743464608686	0.04673305757091992	0.054936270773732504	0.00784973342059642	0.010824438815191307	0.07816261342174714	0.05844807893493837	0.09242863956964417	0.02833980391152473	0.035968652943414746	0.00826149384238612	0.0725728406335189	0.05793431301400015	0.019293620718718728	0.04824456105671457	0.023788517939954984	0.038912064913010594	0.032968611203453624	0.0	0.01705285293114894	0.025646189178483155	0.03359014289676887	0.022983427664927638	0.05210047480917186	0	0.040738390489615424	0.0	0.08709355416247723	0.05404664352293149	0.04096350954686067	0.011195049690471935	0.007945967421533572	0.07175141161480997	0.10215968593607028	0.021642095523682448
Fosb	0.0034386261549676582	0.0010557664851432453	0.011058975881282922	0.0163152604818356	0.003264869048883278	0.020921346708038375	0.01466538016198995	0.013099669671618675	0.0022188965040608488	0.017615880719056898	0.010077523897184654	0.027069752768906222	0.031122234291599462	0.01943257644847488	0.0134154040406853	0.0035892649753914473	0.021332914404140677	0.0007945967421533572	0.0023837902264600714	0.01364644459817243	0.010932989454823893	0.0015891934843067143	0.001394822019073647	0.0	0.0010373780235592644	0.0031011985713805625	0.017225836555246017	0.019725369574027766	0.016379356903401872	0.0	0.011599807375676082	0.002374643530846799	0.015378309032826882	0.013093673868179704	0.016705742648658893	0.019841061828741645	0.01268912941598126	0.006216427966610889	0.012486122975253968	0.02221306051718	0.02606189986082721	0.02191006548667296	0.012005902368114224	0.017676598817834212	0.019983260614243485	0.011656154368784205	0.012980919885772069	0.020809617967727918	0.0018604108382927512	0.0	0.02060644783337073	0.012029901386959103	0.025248300513027705	0.006227908358242788	0.00967283286502714	0.0003074587277073499	0.016768520806790425	0.009484195932901174	0.005529030549889429	0.013070792212451348	0.006139845405029677	0.014570649266007053	0.008263513078713591	0.0	0.0007945967421533572	0.013746007767445964	0.009990889773225623	0.008837539278917185	0.01358115867254157	0.009842716682328145	0	0.0	0.018203810821355117	0.01597709138780437	0.012561634301060259	0.0037513596696901676	0.0023837902264600714	0.02470965839917964	0.015880105109786977	0.008479030140913696
Usf2	0.02683909534632359	0.00628203758876403	0.038407362607487734	0.06034159249877091	0.025321340809043264	0.09577962582702249	0.07280235987614757	0.06109035911323449	0.011754057409901129	0.07136252115617064	0.035572773371534055	0.07752129312278894	0.07705383646911829	0.07836221812696949	0.051069729052985895	0.03313543857468084	0.08240023360387388	0.0023837902264600714	0.0023837902264600714	0.07115539258162372	0.07461521277776734	0.0016454944179881972	0.01596034090458023	0.0	0.006396175243316695	0.01933760374640842	0.05958826663067912	0.08490841948615711	0.05859460343122507	0.01785632201520048	0.05025790815484617	0.0505734773429604	0.07178889225386112	0.04971751719399878	0.07959619106833346	0.06925821900719675	0.057881087549795616	0.01378599984130613	0.06524714414135564	0.10075743703224808	0.09400507519110056	0.10319450776286346	0.07398780431427592	0.05224853196338511	0.061467310199212616	0.043306619728641235	0.05194990269003802	0.06551905799566372	0.008773983493811205	0.00672420043846078	0.08013634660688786	0.05692284391468478	0.09609134453474913	0.02456945738951706	0.047280156841154455	0.007088361723333466	0.06556175805462196	0.04231158675264751	0.01768840809333029	0.041940004761829304	0.021898871851425913	0.04547769595191474	0.03278396852521013	0.0	0.010416877611789279	0.036234875356853526	0.034436474249857046	0.029673552844015228	0.06443047944211704	0.053216762658184695	0.03432073345564657	0	0.0878123057982216	0.06624351730135487	0.051369195837012153	0.01128632412815522	0.009235245330884599	0.06788509135605794	0.09691128197373614	0.017046848886053564
Mef2a	0.005222585231516352	0.0022378832524612598	0.01329564919044544	0.026555185255105765	0.010398603316013487	0.04310643538941927	0.0429142408699788	0.029297838547683162	0.0053972834726742774	0.0369757946553301	0.012311983538420203	0.02979858774312828	0.03049867764580972	0.0399752197151004	0.026176705370544756	0.013046171526939938	0.03376108162744456	0.0007945967421533572	0.0007945967421533572	0.042364093619771295	0.030556172588703683	0.0008905740644363003	0.010322628060526123	0.0	0.0005678004895590129	0.009209387347910013	0.024372200155647335	0.02617373154343252	0.02196999645273481	0.00662681764233979	0.018549262743652182	0.018438383888034378	0.03422049497257212	0.025265795061523235	0.03241611851664419	0.03549408258774382	0.02383959977728601	0.005454189157759657	0.026473769383941196	0.03625674513647602	0.039811667941831955	0.045733094374761356	0.036088765341837976	0.01564108144113435	0.023703488975294427	0.02079882543857312	0.02659095946488592	0.0316095966572051	0.003361917475944105	0.003275769764734419	0.038362720541845856	0.028118207811990804	0.04298893170076484	0.011761344274165341	0.01936002480221128	0.0003383461146693186	0.026575180129357095	0.01628869931997968	0.011673566252978763	0.019698834868214585	0.016273697733589363	0.019896675887216612	0.022091212771762025	0.0	0.0029083432635004965	0.01856549904931558	0.010879419663371097	0.014741458042460272	0.023991820684720493	0.016924150274221516	0.018758233464459984	0.0	0	0.02175458185051909	0.02297349296393395	0.0075903945638818885	0.0025785558187020508	0.029633284143035208	0.03455306420161935	0.011845806931900987
Zfp143	0.0036431962659683407	0.0014617362502100386	0.01307538390786434	0.02175008164733069	0.009077816024594601	0.023906113850734396	0.021334227942940858	0.02490773231539458	0.0007945967421533572	0.014564035429175835	0.01228101775651671	0.015181122474587683	0.020244878093874655	0.02368083873436548	0.016068299497788544	0.00881140025942272	0.019151975500650467	0.0007945967421533572	0.0	0.022612756777027725	0.020524207327953584	0.002440091160141554	0.004883926775011101	0.0	0.0007513990158448846	0.0037757279116658613	0.007839435396157456	0.02181988689650356	0.020878900922001956	0.003778218118524807	0.020306105519997255	0.010506098832821189	0.01642918158708482	0.018330498351336273	0.01806991647151371	0.017934406049900337	0.011899423060159517	0.006120728832009477	0.015023182198871646	0.022412566123282452	0.022294688287006238	0.024980700761299327	0.015474088251743378	0.012978517688696711	0.018591482143141252	0.012170060057865861	0.013995201071122057	0.01833765770533228	0.002072010905572604	0.0007945967421533572	0.018932027647489833	0.022327435597782094	0.018005066180549506	0.0152136451003019	0.015803328582229693	0.0005899913979170913	0.018021445544106268	0.005500089659373904	0.0027376653379605513	0.014888215981637677	0.008128295148375124	0.019855315245657073	0.007786293505565122	0.0	0.0017547190650338733	0.006251010600063819	0.008770548501589199	0.010300068840552751	0.022187942227624973	0.012475316564399994	0.014183627537369176	0.0	0.025670038867243446	0	0.013517225858328978	0.002854406475779331	0.0007945967421533572	0.023135921186547437	0.02926363155305418	0.003238316963432379
Nr2f6	0.020519960465532193	0.00614799232582515	0.023039353903417794	0.0432605920675687	0.026272433782255265	0.06049075171541647	0.042894414877131005	0.033196242859424074	0.0053972834726742774	0.05525043518893182	0.030580760011263957	0.06167521075895166	0.04372555035886091	0.05696169021657532	0.03352257528122516	0.027570160122933084	0.05557818980729277	0.0023837902264600714	0.0031783869686134287	0.054074612118513395	0.043125982481009184	0.0010059868794753599	0.009244122104281062	0.0	0.006214168848231295	0.01156337091733758	0.0379892308555723	0.05310057558080826	0.040587347274874334	0.013583422729478014	0.031575415881199	0.04050568664414236	0.04716021454803646	0.037804035513123675	0.061303963072660644	0.053044116537661196	0.04295430288102169	0.006787128688179785	0.03945918649633642	0.05654393153133863	0.05710080357072184	0.06068402819822088	0.05542701968412058	0.031127087088749852	0.04830591046662592	0.03286152945357976	0.02973580536319781	0.05018357366446073	0.002768448441522708	0.005794581843750957	0.044980239077637235	0.04554300629066393	0.06972283923152539	0.01348443995503619	0.029818679503745664	0.005233582676476413	0.04768787056708499	0.034562739124594906	0.009884823606414342	0.03434033875089566	0.012777021336299696	0.03116512548082782	0.028387860808755352	0.0	0.013672580025439644	0.02708775493335196	0.022700752658710487	0.019814863775511844	0.03980625521835672	0.024343011512445535	0.0247154978376069	0.0	0.05752570243914783	0.038853649625939894	0	0.009497287278559608	0.00605685836227117	0.05480351411369745	0.07649937801567236	0.015380704305718466
Nfix	0.011644374449288803	0.0034578626328487716	0.006508172634672781	0.01861047982175545	0.0063136297863298635	0.028881071594396436	0.01533471435555858	0.013298797679420894	0.0	0.014872918126660936	0.00887183832266325	0.020597259183447954	0.023208667849578892	0.014818021962829378	0.010712695660299044	0.020224606200649385	0.0206750903431267	0.0023837902264600714	0.0	0.016692467329855975	0.006023465237190045	0.0	0.003672798613987524	0.0	0.008714633733101393	0.003208098328906833	0.006420371335480948	0.02059439139110608	0.0111252277834381	0.0065969457724970315	0.01562022933545539	0.020679946144153815	0.021055088137218767	0.016871402191894883	0.025224146342461708	0.02135104681688694	0.009941059788360563	0.0038997557496505144	0.01298507325205086	0.009352257721824795	0.019480435987907763	0.023739084969377485	0.019563093767811294	0.01076854081885961	0.015646985324038593	0.007069079975829704	0.007805567506903178	0.012483260005169357	0.006262192910354544	0.007511029994021419	0.02184820117811096	0.01263583446438833	0.02275303694043696	0.005448248576986438	0.0074275973307666955	0.00356561452686429	0.017988134388033022	0.02520088724997303	0.003949696845357896	0.013016479028554934	0.005658821159919945	0.012137636606507842	0.004066322683118909	0.0	0.010194277481870528	0.005170192236199016	0.011663938917813291	0.012702956420111782	0.01204310293097797	0.0009296185947098231	0.008585453737588185	0.0	0.02029271131237583	0.010935442888260285	0.0030295463981673855	0	0.0055621771950735005	0.01719440672624338	0.02443112205845842	0.0024639475129520387
Cbfb	0.022963494431677785	0.0036302093906682258	0.04017905205487306	0.05101748634042385	0.02721752937237849	0.08183569303823994	0.05835329453978315	0.057052926106530656	0.00874056416368693	0.06820162442635956	0.030444886762233874	0.07731207212102073	0.07228779538141882	0.06730617036254241	0.04758973040026218	0.033088637841081785	0.06112175049555571	0.0015891934843067143	0.003972983710766786	0.0524689656823888	0.0697523091185804	0.001945409992943886	0.01668507937207028	0.0	0.005868114403381268	0.016480245932657938	0.04309137883699202	0.06175227145996555	0.041038086394702286	0.01596721295593808	0.040768156760254144	0.03440678676011634	0.06636639864086538	0.06143799217126861	0.060156498162103604	0.06162865771533519	0.05102614697521691	0.01319567277906283	0.05152178898165713	0.07211913895252745	0.07985294186198724	0.08213825864382386	0.057371501820759466	0.03838111432114234	0.04992466681935125	0.038586950907985945	0.042205221753426045	0.06433724449792966	0.008680527813531156	0.00817060488361831	0.06743937655472296	0.04353370424550889	0.0748538281190693	0.02213952126294691	0.03550522309654346	0.005771399142251118	0.06485125541407034	0.036685077045308226	0.014829664852428473	0.04114324754322737	0.019595549896255563	0.03942697352587371	0.035781439188047715	0.0	0.016056370251899706	0.03223169903288438	0.028096884373046693	0.023398831928877834	0.05227746216963167	0.03163410227060265	0.03692462039131799	0.0	0.06815878434422014	0.05477571191265979	0.04739248516237696	0.005889905702885469	0	0.06689020843008481	0.0928248808349613	0.011112397611333154
Zfhx3	0.015017527010144208	0.002659774582273685	0.015752824006600784	0.038977187652865716	0.01421392508155327	0.05384221639255889	0.05509187112586893	0.038173885089678644	0.0053972834726742774	0.041683501839840105	0.019037281455645268	0.03579180287881338	0.042078524229166	0.04516382627926077	0.026817795720367188	0.014565470567773457	0.0376869484281221	0.0007945967421533572	0.0015891934843067143	0.03463823003881822	0.04233194028996355	0.002440091160141554	0.007871955516248528	0.0	0.0063325184575856565	0.006900811569457742	0.03543411743256754	0.04076369903562006	0.033639991379149456	0.009940226463509682	0.03081811604349927	0.02974835984908235	0.04714572117005483	0.02981259004284596	0.04642251700828109	0.03078516240211744	0.036982994879378096	0.007442645642528294	0.030275733773354095	0.05670610004600744	0.058884063402345574	0.05259031279126718	0.03132454412410053	0.02155816919688295	0.039355394959125156	0.02287184153340555	0.03369860896962364	0.03920124334372322	0.006458030626387275	0.003575038497951287	0.043074753165865565	0.02939682115521886	0.056747006589388284	0.017816723016590368	0.028051512351966762	0.004573030321245683	0.037556656319607744	0.023157035940678146	0.011290164042376096	0.01952704392586823	0.013496203791656695	0.023676981177542657	0.021473130658785228	0.0	0.007002643188494367	0.022818994066752196	0.013737470927281661	0.017089324857793745	0.04479399680473997	0.020581648773009286	0.021622086974603674	0.0	0.044250487644962595	0.0319527612963014	0.025300310633495925	0.008897597308959629	0.005262261620117811	0	0.04538809854767334	0.010012085853462855
Tcf12	0.010764695075505794	0.001601325703637669	0.02327268816432023	0.03136638556172223	0.009329396276451947	0.05374868947964966	0.030282874269514187	0.03016529175906883	0.0038080899883675633	0.028143093346784186	0.014108753109424497	0.04029289318452819	0.040831535789829385	0.03645198126836077	0.03186355993416599	0.016108288332340123	0.03675330215919639	0.0007945967421533572	0.0031783869686134287	0.03047888395276967	0.037065509279462186	0.00021139013732200278	0.008246263169690295	0.0	0.004428978822243752	0.00994063466348903	0.021919484950968064	0.03137408433844225	0.029467639474405952	0.009805204610953216	0.022951625862914563	0.023277727645700356	0.03191263037735194	0.028675075164580576	0.034543938845551465	0.030575874930264688	0.022556365294136516	0.00920137631336694	0.024489617067312314	0.03528622157158551	0.04808147170193375	0.038052521590864335	0.03637879076881583	0.019635039003473416	0.0372226084144625	0.01988991479936923	0.02040958514119153	0.03187686891561238	0.006207611965874304	0.00383796185821032	0.03697977821714438	0.023688518439512887	0.043813587849864756	0.008423791035122676	0.017853322260930126	0.003936699383681987	0.03078438281464229	0.018631197283333435	0.007693713417737797	0.01937881845724448	0.010469461308233246	0.02165460158124499	0.015749338578537893	0.0	0.009313507936192933	0.018634635536798918	0.018905857977900124	0.012245602907870967	0.029867085831253585	0.019164673910690506	0.016020395434756033	0.0	0.04090949429239826	0.022639554738562225	0.024381962352934005	0.006305512254799941	0.004167749303008765	0.03345937567326393	0	0.010792842740851932
Arx	0.011809268171688026	0.0030472900989542847	0.030101269478618867	0.04494715274867313	0.02274106661659138	0.07357107138837336	0.059062637438044616	0.06755749105703479	0.011754057409901129	0.06113630343565858	0.02271705130614486	0.07162316101014732	0.06489513245900844	0.0597408939785689	0.04655608617514229	0.017253849105591613	0.05921615688324988	0.0007945967421533572	0.0031783869686134287	0.06236403353164723	0.0724920855658253	0.0011508132507905288	0.010505079179939293	0.0	0.003443106571311241	0.01304445455360618	0.052022967324283756	0.05875814342701377	0.039111373632998825	0.012024101115014061	0.04170634577585126	0.021897218541562208	0.06562746566131536	0.04572083165179247	0.07202739124951925	0.05126352382983093	0.04585753296342111	0.011676839911820319	0.05093019589287214	0.08290656977141518	0.07937194022608851	0.07643611053206775	0.056109573961542446	0.03712400930026558	0.04933629736786502	0.03517974759198501	0.0422927600403786	0.06117223444800505	0.003488338962749884	0.0	0.05455578969335495	0.032846087497760884	0.07481216414016556	0.019300165335438085	0.035410435845186265	0.0021725248514021345	0.05187185749647298	0.03324736871723919	0.011662786514923973	0.03708710648657663	0.01907862550256594	0.035744011071495205	0.03753138486837204	0.0	0.0026837058014157608	0.03060409801109905	0.01589859446362971	0.02408676989445875	0.04905567772678668	0.03246510188625036	0.037864422377158584	0.0	0.06909862650377396	0.05613531916018164	0.05804191613350912	0.008339287082588957	0.0007945967421533572	0.058808429359114095	0.060689395411602134	0
